p_id,Block,Rotation,Emphasis,avgerrors_mean,avgerrorsdegrees_mean,smoothedavgerror_mean,smoothedavgerrordegrees_mean,initerrors_mean,initerrorsdegrees_mean
44,11,Sudden,Speed,0.26691673500292823,0.2690026565019467,0.2669167350029283,15.2932023970796,0.3067961704187462,15.2932023970796
45,0,Sudden,Accuracy,0.06308639498959336,0.0694785994383367,0.06308639498959337,3.614584177598963,0.049087404968675766,3.614584177598963
45,1,Sudden,Accuracy,0.5029446059167478,0.5036532274952733,0.5029446059167479,28.816603247900066,1.2961276329594182,28.816603247900066
45,2,Sudden,Accuracy,0.5004242965379642,0.5003303212543577,0.5004242965379642,28.67220015742852,1.3056720152157524,28.672200157428517
45,3,Sudden,Accuracy,0.5078399877364052,0.5078399877364052,0.5078399877364053,29.097087965271506,1.2501716648967356,29.097087965271502
45,4,Sudden,Accuracy,0.47047304571980597,0.47066397148498357,0.470473045719806,26.956119894410303,1.4169184701094413,26.956119894410303
45,5,Sudden,Accuracy,0.45542321651583456,0.45542321651583456,0.4554232165158346,26.09382819863001,1.4429763446207131,26.09382819863001
45,6,Sudden,Accuracy,0.4507141926156036,0.4506914068753284,0.45071419261560364,25.824021003520542,1.0757445486840362,25.82402100352054
45,7,Sudden,Accuracy,0.43286531526733607,0.4325255825598679,0.4328653152673361,24.801355662418157,0.9514643874009179,24.801355662418157
45,8,Sudden,Accuracy,0.4493236098288723,0.4494779750139328,0.4493236098288724,25.7443464787773,0.8142886742617891,25.744346478777295
45,9,Sudden,Accuracy,0.48150837205482805,0.48080843159736614,0.48150837205482805,27.58839751895664,0.9336118887400805,27.588397518956636
45,10,Sudden,Accuracy,0.41313638762826943,0.41006409617530387,0.4131363876282695,23.67097137438064,0.8204099261081835,23.67097137438064
45,11,Sudden,Accuracy,0.44324565748797373,0.43969689789839517,0.4432456574879738,25.39610546156215,0.5890486284749868,25.39610546156215
46,0,Gradual,Speed,0.05951556445995818,0.06734796350649994,0.05951556445995818,3.4099906588944027,0.07363109691630151,3.4099906588944022
46,1,Gradual,Speed,0.07562238492580585,0.08288820716604338,0.07562238492580585,4.332843492962413,0.10595578467077764,4.332843492962412
46,2,Gradual,Speed,0.09097879057421737,0.10086492200717016,0.09097879057421737,5.2127007251072515,0.1025331625850379,5.212700725107251
46,3,Gradual,Speed,0.1359591517939181,0.15016712330663665,0.1359591517939181,7.7898855839700225,0.15539055396560034,7.7898855839700225
46,4,Gradual,Speed,0.14048751244151397,0.15256685613451268,0.14048751244151397,8.049341537190395,0.20712698773646454,8.049341537190394
46,5,Gradual,Speed,0.258704568838049,0.2606444616251183,0.258704568838049,14.822679935171884,0.28974844536361655,14.822679935171884
46,6,Gradual,Speed,0.3122383590887438,0.311311852626156,0.3122383590887438,17.88994017787529,0.4615126220587596,17.88994017787529
46,7,Gradual,Speed,0.3561997033586072,0.3516546953669278,0.3561997033586072,20.408739666260086,0.4392646832038192,20.408739666260086
46,8,Gradual,Speed,0.43779065965496605,0.43691183823963603,0.43779065965496605,25.0835571084778,1.2795864097612921,25.083557108477798
46,9,Gradual,Speed,0.4502522167939524,0.4502522167939524,0.45025221679395244,25.79755173870284,0.7391039217415889,25.79755173870284
46,10,Gradual,Speed,0.4099695178682915,0.4099695178682915,0.40996951786829156,23.489523102866297,0.6725687809507485,23.489523102866293
46,11,Gradual,Speed,0.46446991499315093,0.4637494239977938,0.46446991499315093,26.612165839907668,0.6504078583440512,26.612165839907664
47,0,Gradual,Accuracy,0.12646765000583418,0.13286480384894356,0.12646765000583418,7.24606259027194,0.07363109691630151,7.246062590271939
47,1,Gradual,Accuracy,0.10346727182635257,0.11020512497771491,0.10346727182635258,5.928237993382852,0.09610253673724607,5.928237993382851
47,2,Gradual,Accuracy,0.11172107294773859,0.12525324063694437,0.11172107294773859,6.4011459625786165,0.10425236774818335,6.401145962578616
47,3,Gradual,Accuracy,0.1419214869254741,0.15309926360884826,0.1419214869254741,8.13150222305076,0.13298090357253597,8.13150222305076
47,4,Gradual,Accuracy,0.18559666889666734,0.20673343816865777,0.18559666889666734,10.633905819465996,0.20076620095372769,10.633905819465996
47,5,Gradual,Accuracy,0.15094383442627404,0.16269497300417288,0.15094383442627407,8.648444656147003,0.14583164468077803,8.648444656147003
47,6,Gradual,Accuracy,0.22061589034090606,0.22922271950648643,0.22061589034090606,12.640359410054902,0.24706545670990684,12.640359410054902
47,7,Gradual,Accuracy,0.2729731570412312,0.2810504689340798,0.27297315704123126,15.640209818824381,0.3434712511377247,15.64020981882438
47,8,Gradual,Accuracy,0.24367133439315564,0.25095764031673534,0.24367133439315566,13.9613390490488,0.30288781308075857,13.9613390490488
47,9,Gradual,Accuracy,0.307135211269976,0.3108605386214426,0.307135211269976,17.597551345628503,0.30745248705213735,17.597551345628503
47,10,Gradual,Accuracy,0.25203112254994764,0.26409425670501396,0.25203112254994764,14.44031962805643,0.281285989434454,14.440319628056429
47,11,Gradual,Accuracy,0.5164221131426998,0.5171152317682624,0.5164221131426998,29.588807530304184,0.527689397947378,29.58880753030418
48,0,Sudden,Speed,0.09511858206464305,0.11022210771463163,0.09511858206464306,5.449893305572815,0.12271848081155302,5.449893305572815
48,1,Sudden,Speed,0.5394801656753495,0.5394801656753495,0.5394801656753496,30.909936624215952,1.493664722171292,30.90993662421595
48,2,Sudden,Speed,0.5820532259000162,0.582342240167365,0.5820532259000162,33.34919329604563,1.31970348055284,33.34919329604563
48,3,Sudden,Speed,0.483940764210712,0.483940764210712,0.4839407642107121,27.72776332360952,0.9156423679788607,27.727763323609516
48,4,Sudden,Speed,0.4483191943760254,0.4485963769732712,0.4483191943760254,25.68679771245145,0.8800553477662617,25.686797712451447
48,5,Sudden,Speed,0.2018418005761125,0.20862447086056696,0.20184180057611253,11.564683302332476,0.5907421777841043,11.564683302332474
48,6,Sudden,Speed,0.10270281336672517,0.11413899602688533,0.10270281336672517,5.884437750033129,0.158197061099856,5.884437750033129
48,7,Sudden,Speed,0.10584758821805312,0.11592424501708713,0.10584758821805314,6.064620076533102,0.20862140394533218,6.064620076533102
48,8,Sudden,Speed,0.16305173324844188,0.16335594097774078,0.16305173324844188,9.342176157428641,0.18426424578310965,9.342176157428641
48,9,Sudden,Speed,0.10397636064460508,0.11648414708172719,0.10397636064460508,5.957406634066023,0.07363109691630151,5.9574066340660226
48,10,Sudden,Speed,0.14187421798202754,0.15352522848559016,0.14187421798202757,8.12879391208923,0.26450052406773716,8.128793912089229
48,11,Sudden,Speed,0.0590321661598398,0.06704171455668716,0.0590321661598398,3.3822939764738207,0.08590294354865889,3.3822939764738207
49,0,Sudden,Accuracy,0.056519026670722276,0.06104034818546192,0.05651902667072228,3.238301690419723,0.04908740496867576,3.238301690419723
49,1,Sudden,Accuracy,0.4559658904224777,0.4458857608793049,0.45596589042247776,26.124921123132538,0.7086179813318814,26.124921123132538
49,2,Sudden,Accuracy,0.35779820338172696,0.3461089213856523,0.357798203381727,20.500326971136417,0.4049709388677937,20.500326971136417
49,3,Sudden,Accuracy,0.09004091578484287,0.10486347711408635,0.09004091578484287,5.158964457964371,0.0859029428901144,5.1589644579643705
49,4,Sudden,Accuracy,0.048818701184572766,0.05323232827553314,0.048818701184572766,2.797105539186332,0.04908740496867576,2.7971055391863318
49,5,Sudden,Accuracy,0.0840514379814439,0.09652689317948718,0.08405143798144392,4.815792658342324,0.1963495573129748,4.815792658342323
49,6,Sudden,Accuracy,0.06353848122820857,0.07421690715879514,0.06353848122820857,3.6404868110475586,0.06638660302566392,3.6404868110475586
49,7,Sudden,Accuracy,0.07063871003719874,0.08300775498832928,0.07063871003719874,4.047299955379894,0.1349903274439104,4.047299955379894
49,8,Sudden,Accuracy,0.056892682942204356,0.06245868507137748,0.05689268294220436,3.2597106177642408,0.03989469215999964,3.2597106177642408
49,9,Sudden,Accuracy,0.08386216837339415,0.09833013501407094,0.08386216837339415,4.804948308610977,0.09093029497328968,4.804948308610977
49,10,Sudden,Accuracy,0.05527637485819731,0.06007993574878787,0.055276374858197315,3.16710298615776,0.04908740562722027,3.16710298615776
49,11,Sudden,Accuracy,0.08180472177600127,0.09388622305389209,0.08180472177600127,4.687065302006813,0.15953401939153616,4.687065302006813
50,0,Gradual,Speed,0.06872194171102335,0.08116809687318456,0.06872194171102335,3.937477219985689,0.06638660302566392,3.9374772199856887
50,1,Gradual,Speed,0.057565913172059356,0.06495425343706704,0.05756591317205936,3.2982838685755547,0.08295826820888005,3.2982838685755542
50,2,Gradual,Speed,0.09181905985552272,0.10760305185605758,0.09181905985552273,5.2608446085805385,0.09494318281818143,5.2608446085805385
50,3,Gradual,Speed,0.1221603938670057,0.1428121438516953,0.12216039386700571,6.999274992235253,0.10646976497097019,6.999274992235253
50,4,Gradual,Speed,0.14114523030985604,0.1627829524413557,0.14114523030985607,8.087025995156738,0.15295784362454537,8.087025995156736
50,5,Gradual,Speed,0.17513813443583737,0.19542985315024905,0.1751381344358374,10.034675934968309,0.16335450342684094,10.034675934968309
50,6,Gradual,Speed,0.2710466337909613,0.2672364658152054,0.2710466337909613,15.529828167450086,0.2307214840753058,15.529828167450084
50,7,Gradual,Speed,0.08257705212545675,0.09839031740924974,0.08257705212545677,4.731316571420477,0.13431212542907056,4.731316571420477
50,8,Gradual,Speed,0.32059959600063376,0.31483502059184265,0.3205995960006338,18.369003764435583,0.3511453679762365,18.369003764435583
50,9,Gradual,Speed,0.3457893255225002,0.3390528420134459,0.34578932552250025,19.81226895311462,0.5645049378444501,19.81226895311462
50,10,Gradual,Speed,0.1796008500854201,0.20349500062933149,0.17960085008542012,10.290370706856383,0.2454369405496818,10.290370706856383
50,11,Gradual,Speed,0.5162194109133091,0.5124252026958415,0.5162194109133091,29.577193548062205,0.6135923197640681,29.5771935480622
51,0,Gradual,Accuracy,0.05735138233508856,0.06718309650785409,0.05735138233508856,3.2859921570417185,0.07363109691630151,3.2859921570417185
51,1,Gradual,Accuracy,0.06064450777903291,0.0718463201368341,0.06064450777903291,3.4746743463868754,0.07464349540218432,3.474674346386875
51,2,Gradual,Accuracy,0.07637248120917711,0.0869853036069594,0.07637248120917711,4.375820844228035,0.09811066138008222,4.375820844228034
51,3,Gradual,Accuracy,0.12211743956555471,0.13947604916110934,0.12211743956555472,6.996813892050179,0.1014198568735768,6.996813892050179
51,4,Gradual,Accuracy,0.21265299668138324,0.22198037775092253,0.21265299668138327,12.184119210652762,0.19298893314248544,12.184119210652762
51,5,Gradual,Accuracy,0.11245221591524183,0.11848833949529498,0.11245221591524185,6.443037368837224,0.13621366674523275,6.443037368837223
51,6,Gradual,Accuracy,0.20296215643918433,0.2113985715881402,0.20296215643918436,11.628874964839229,0.23961219618000734,11.628874964839227
51,7,Gradual,Accuracy,0.13676661575391239,0.1447178362117588,0.13676661575391239,7.836149860986615,0.26098752456202934,7.836149860986615
51,8,Gradual,Accuracy,0.18795797298966907,0.19534427848092598,0.1879579729896691,10.769198578141962,0.253221676238711,10.769198578141962
51,9,Gradual,Accuracy,0.2405912348810575,0.2458455160298109,0.2405912348810575,13.784862346525271,0.19727639771141242,13.784862346525271
51,10,Gradual,Accuracy,0.18105884589250154,0.1868581356221088,0.18105884589250154,10.373907713149919,0.11044663483774014,10.373907713149919
51,11,Gradual,Accuracy,0.3202217760197193,0.3206270685910954,0.32022177601971935,18.347356274113473,0.3067961704187462,18.34735627411347
52,0,Sudden,Speed,0.08834610959334245,0.10040169951124876,0.08834610959334245,5.061859216098756,0.09817478886392728,5.061859216098756
52,1,Sudden,Speed,0.32490364930106547,0.3194088672945024,0.3249036493010655,18.615607853349672,0.5767767831597185,18.615607853349672
52,2,Sudden,Speed,0.3294694923318186,0.3214942448840851,0.32946949233181866,18.877211388931048,0.5118692163109068,18.877211388931045
52,3,Sudden,Speed,0.21968822842177874,0.23785763793976455,0.21968822842177874,12.5872082972739,0.3067961704187462,12.587208297273898
52,4,Sudden,Speed,0.14220091781296806,0.15857108968527905,0.14220091781296806,8.147512433569759,0.3087647126482525,8.147512433569759
52,5,Sudden,Speed,0.15956724691343446,0.19003533289849106,0.1595672469134345,9.142529796661709,0.298313530494991,9.142529796661707
52,6,Sudden,Speed,0.1395698642787465,0.16394668008239793,0.13956986427874654,7.996764170385886,0.25714505328157233,7.996764170385886
52,7,Sudden,Speed,0.12780149137139435,0.15071270694558428,0.12780149137139435,7.322486071058504,0.2338973502432245,7.322486071058503
52,8,Sudden,Speed,0.10075406379027732,0.11836313570020332,0.10075406379027732,5.772782623974761,0.09817478886392728,5.772782623974761
52,9,Sudden,Speed,0.08170905004871883,0.09615373087734187,0.08170905004871884,4.681583715814803,0.07363109691630151,4.681583715814803
52,10,Sudden,Speed,0.07801834205062413,0.09221578886808067,0.07801834205062415,4.4701217241088,0.09817478886392726,4.470121724108799
52,11,Sudden,Speed,0.08228402268344433,0.09995580488733923,0.08228402268344433,4.714527221120091,0.17180586470680453,4.714527221120091
53,0,Sudden,Accuracy,0.0337506566195559,0.03435341033406461,0.0337506566195559,1.9337701800958271,0.012271867047237133,1.9337701800958271
53,1,Sudden,Accuracy,0.1251967855536475,0.14786206551985948,0.1251967855536475,7.173247420828437,0.2577087891576727,7.173247420828437
53,2,Sudden,Accuracy,0.09742151129930891,0.11519100055336053,0.09742151129930893,5.581841431236462,0.17180586536534903,5.5818414312364615
53,3,Sudden,Accuracy,0.11321968527584071,0.13393092067102305,0.11321968527584073,6.487010124105143,0.19735864146149115,6.487010124105143
53,4,Sudden,Accuracy,0.12695244645450096,0.1522273259963803,0.126952446454501,7.273839380703477,0.20716186218866947,7.2738393807034765
53,5,Sudden,Accuracy,0.11651983226436474,0.1339512540586253,0.11651983226436474,6.676094618320378,0.18407771199770642,6.676094618320378
53,6,Sudden,Accuracy,0.09828834123845369,0.11670119063288836,0.0982883412384537,5.63150712830504,0.15118454510059315,5.6315071283050395
53,7,Sudden,Accuracy,0.08713194680259347,0.10205464724676455,0.08713194680259348,4.9922928125470145,0.10460594632830712,4.992292812547014
53,8,Sudden,Accuracy,0.04639546615005263,0.051413848633399754,0.04639546615005263,2.6582643989400903,0.036815558994862885,2.65826439894009
53,9,Sudden,Accuracy,0.031179688368317186,0.03380901827345511,0.031179688368317186,1.7864645500377192,0.012271867047237131,1.786464550037719
53,10,Sudden,Accuracy,0.07770753788096821,0.08883975698712819,0.07770753788096822,4.452313956932447,0.08782670774916097,4.452313956932446
53,11,Sudden,Accuracy,0.03592021261248438,0.03877994749067035,0.03592021261248438,2.058076581907944,0.02454371302105001,2.058076581907944
54,0,Gradual,Speed,0.07670355751127995,0.08191276927386412,0.07670355751127997,4.394790119035326,0.024543713021050007,4.394790119035326
54,1,Gradual,Speed,0.09266336298963151,0.10460550676542259,0.09266336298963153,5.309219614794641,0.10453122808500247,5.309219614794641
54,2,Gradual,Speed,0.18237693812600983,0.200848964570419,0.18237693812600983,10.449428835138917,0.16097253988060506,10.449428835138916
54,3,Gradual,Speed,0.22609715246324913,0.22070966841301806,0.22609715246324916,12.95441259607008,0.1786427289184711,12.95441259607008
54,4,Gradual,Speed,0.37328451778334254,0.3652903022220075,0.37328451778334254,21.387627426561654,0.31645299511920066,21.38762742656165
54,5,Gradual,Speed,0.1438347602041877,0.16937818304294128,0.14383476020418773,8.241124706976207,0.22422846212881875,8.241124706976207
54,6,Gradual,Speed,0.10362922612149587,0.12857374083399606,0.10362922612149589,5.93751729096858,0.14595772695642406,5.937517290968579
54,7,Gradual,Speed,0.3323468252127605,0.3190360539851152,0.33234682521276054,19.042070419263236,0.2917217000902719,19.042070419263236
54,8,Gradual,Speed,0.30972246768763917,0.30831553323840144,0.30972246768763917,17.74579021887874,0.41168870287221443,17.74579021887874
54,9,Gradual,Speed,0.22154344450465238,0.25725281942284856,0.2215434445046524,12.693504348907354,0.2454369405496818,12.693504348907352
54,10,Gradual,Speed,0.23815677441299407,0.26024283171832246,0.2381567744129941,13.645378036313796,0.2454369405496818,13.645378036313794
54,11,Gradual,Speed,0.3686741936663707,0.3566313559840546,0.3686741936663707,21.12347531247179,0.46633016807831357,21.123475312471786
55,0,Gradual,Accuracy,0.06408637904182057,0.06991245535803084,0.06408637904182057,3.6718790433719715,0.06135925094248864,3.671879043371971
55,1,Gradual,Accuracy,0.06542362445806137,0.07147620434170597,0.06542362445806137,3.748497561895784,0.06532365218404605,3.7484975618957836
55,2,Gradual,Accuracy,0.08184931291499448,0.08897890515086541,0.08184931291499449,4.689620186074805,0.09032443916101277,4.689620186074805
55,3,Gradual,Accuracy,0.0966128411967937,0.1049116381550027,0.0966128411967937,5.535508047343929,0.09011135927603642,5.535508047343928
55,4,Gradual,Accuracy,0.15434140839876123,0.15893031851754916,0.15434140839876123,8.843111305354016,0.12298250689707345,8.843111305354014
55,5,Gradual,Accuracy,0.18491761381223396,0.19304524979573803,0.18491761381223398,10.594998829071065,0.1590772392828563,10.594998829071063
55,6,Gradual,Accuracy,0.23994724350026356,0.2486904351660849,0.23994724350026356,13.747964358362976,0.2426011912546299,13.747964358362976
55,7,Gradual,Accuracy,0.22014736084701583,0.2439135288745595,0.22014736084701586,12.613514647477594,0.23547943339496483,12.613514647477592
55,8,Gradual,Accuracy,0.38032487179215413,0.3643117964031672,0.38032487179215413,21.791009997544567,0.32095336047494694,21.791009997544563
55,9,Gradual,Accuracy,0.3229649699358768,0.3250327050564067,0.32296496993587687,18.504529707895262,0.21731891886272922,18.50452970789526
55,10,Gradual,Accuracy,0.35594055388502055,0.3584006068255538,0.3559405538850206,20.39389149516054,0.25079356364932776,20.393891495160535
55,11,Gradual,Accuracy,0.3049174798913015,0.30415589379225233,0.3049174798913016,17.470484697536726,0.036815558994862885,17.470484697536726
56,0,Sudden,Speed,0.0791983532928292,0.08951707917235745,0.0791983532928292,4.53773138806514,0.09817478886392728,4.537731388065139
56,1,Sudden,Speed,0.48347998919018137,0.48347998919018137,0.4834799891901814,27.70136285962806,0.8963204215886802,27.70136285962806
56,2,Sudden,Speed,0.48788603638050637,0.48788603638050637,0.48788603638050637,27.953810767969156,1.0767124083079695,27.953810767969152
56,3,Sudden,Speed,0.48813899674348565,0.48813899674348565,0.48813899674348565,27.968304329151966,0.7689332066125699,27.968304329151962
56,4,Sudden,Speed,0.47822732781584704,0.47822732781584704,0.4782273278158471,27.400407531667316,0.7166546683253779,27.400407531667312
56,5,Sudden,Speed,0.48055281863625343,0.48055281863625343,0.48055281863625343,27.533648340973016,0.8138700748653277,27.533648340973013
56,6,Sudden,Speed,0.47673211454163533,0.4766626888966307,0.47673211454163533,27.314738121583048,0.6876575859260861,27.314738121583044
56,7,Sudden,Speed,0.4716945225917648,0.4712280565246295,0.47169452259176486,27.02610536394639,0.6766339105102764,27.026105363946385
56,8,Sudden,Speed,0.4522040706673525,0.45200555781323054,0.4522040706673526,25.90938472787493,0.6267670779806442,25.90938472787493
56,9,Sudden,Speed,0.44930016521638544,0.4488474418415588,0.4493001652163855,25.743003201429485,0.624034892581645,25.74300320142948
56,10,Sudden,Speed,0.47228437325630457,0.47207066540408554,0.4722843732563046,27.059901317567505,0.6803470110105387,27.0599013175675
56,11,Sudden,Speed,0.4474589399266594,0.4482121906612511,0.4474589399266594,25.637508763195427,0.6749515496331325,25.637508763195427
57,0,Sudden,Accuracy,0.05187101905533335,0.05676724847499053,0.05187101905533335,2.971990470913272,0.012271867047237133,2.9719904709132714
57,1,Sudden,Accuracy,0.1588979997510831,0.17115690905526104,0.1588979997510831,9.104184758807868,0.23275022773313533,9.104184758807866
57,2,Sudden,Accuracy,0.11646124354895429,0.12601492875689077,0.1164612435489543,6.672737732200267,0.16056617610097626,6.672737732200266
57,3,Sudden,Accuracy,0.11736740766839296,0.1283075691640966,0.11736740766839297,6.724657111790291,0.12271848081155302,6.724657111790291
57,4,Sudden,Accuracy,0.12156259306778086,0.12945943998417045,0.12156259306778087,6.965023529450122,0.06135925094248864,6.9650235294501215
57,5,Sudden,Accuracy,0.0945955537128477,0.09732486217797447,0.0945955537128477,5.419925988449258,0.049087404968675766,5.419925988449258
57,6,Sudden,Accuracy,0.08084789801233326,0.08520496229077124,0.08084789801233326,4.632243338610814,0.012271867047237133,4.632243338610813
57,7,Sudden,Accuracy,0.04308285648010018,0.047079483635206615,0.043082856480100185,2.46846584567759,0.06135925160103314,2.46846584567759
57,8,Sudden,Accuracy,0.05936172314046224,0.06681292392547913,0.059361723140462244,3.401176200572561,0.08590294354865889,3.401176200572561
57,9,Sudden,Accuracy,0.028762218521812658,0.031048338940209183,0.028762218521812658,1.6479537307328707,2.1073424255447017e-08,1.6479537307328704
57,10,Sudden,Accuracy,0.0818382854780675,0.08696432860342747,0.0818382854780675,4.688988360480042,0.012271867047237133,4.688988360480042
57,11,Sudden,Accuracy,0.029993781557333996,0.031358774857858665,0.029993781557334,1.7185170948725639,0.06135925160103314,1.7185170948725637
58,0,Gradual,Speed,0.2836559865781633,0.28337469999794157,0.2836559865781633,16.252290864548286,0.7485826346956328,16.252290864548282
58,1,Gradual,Speed,0.1670276669909414,0.19062670089648953,0.1670276669909414,9.569980380497517,0.19090955644757812,9.569980380497517
58,2,Gradual,Speed,0.14122308524042004,0.160528602458663,0.14122308524042004,8.091486754092337,0.13734227890539302,8.091486754092337
58,3,Gradual,Speed,0.1947695352286483,0.20772065348964697,0.19476953522864832,11.159472346326153,0.17951713087582152,11.159472346326153
58,4,Gradual,Speed,0.30937949782861257,0.30008032281063807,0.3093794978286126,17.72613949345632,0.33534511717672344,17.726139493456316
58,5,Gradual,Speed,0.31950983562330787,0.315108765899768,0.3195098356233079,18.306565094134225,0.2537466755943671,18.306565094134225
58,6,Gradual,Speed,0.366824070744505,0.3595134154553868,0.36682407074450507,21.01747107746847,0.3367304064269611,21.01747107746847
58,7,Gradual,Speed,0.41635719930271464,0.4138577802702472,0.4163571993027147,23.855510289932816,0.526214880401308,23.855510289932813
58,8,Gradual,Speed,0.4285002156184589,0.4240694834290761,0.42850021561845897,24.55125387538346,0.6885088376726837,24.551253875383455
58,9,Gradual,Speed,0.4714598446700824,0.46865807918569274,0.47145984467008245,27.012659309489084,0.6650305365266967,27.01265930948908
58,10,Gradual,Speed,0.45784346428183487,0.45629858618955765,0.4578434642818349,26.232498180997794,0.6380122741269574,26.232498180997794
58,11,Gradual,Speed,0.5141473980080044,0.5119918103334045,0.5141473980080044,29.458475953491597,0.6626797036593196,29.458475953491597
59,0,Gradual,Accuracy,0.09875352303631013,0.10101473671828193,0.09875352303631013,5.658160082028521,0.06135925094248864,5.658160082028521
59,1,Gradual,Accuracy,0.1319246344909446,0.1345144771169399,0.13192463449094463,7.558724770137139,0.09386326556315115,7.558724770137138
59,2,Gradual,Accuracy,0.17614544460835313,0.17940944770864123,0.17614544460835316,10.092390556514058,0.10754561713326491,10.092390556514056
59,3,Gradual,Accuracy,0.19992088854173248,0.2015577191805135,0.1999208885417325,11.454623149946611,0.14523823349326995,11.454623149946611
59,4,Gradual,Accuracy,0.20037215415300993,0.20019132219123728,0.20037215415300993,11.4804787649122,0.23324838734213826,11.480478764912199
59,5,Gradual,Accuracy,0.14376459407629325,0.145382430905844,0.14376459407629327,8.23710448398308,0.22322387468704571,8.23710448398308
59,6,Gradual,Accuracy,0.1996398236678731,0.20144400334001825,0.1996398236678731,11.438519318905092,0.2482681631719354,11.43851931890509
59,7,Gradual,Accuracy,0.2448568236952904,0.24684042613095417,0.24485682369529044,14.029262582719033,0.3247658925023469,14.029262582719031
59,8,Gradual,Accuracy,0.29209986485016975,0.2927672409061049,0.29209986485016975,16.736089452256472,0.34058183252969565,16.736089452256472
59,9,Gradual,Accuracy,0.2589003932988811,0.2602157598325532,0.2589003932988811,14.833899850302988,0.14925164798027013,14.833899850302986
59,10,Gradual,Accuracy,0.28972103093926843,0.29165074021711124,0.28972103093926843,16.599792308999227,0.17482778658741255,16.599792308999227
59,11,Gradual,Accuracy,0.30476419133049515,0.30413240117263557,0.30476419133049515,17.461701909954886,0.11044663483774014,17.461701909954883
